0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40974017823522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.6107152720243e-4	2.17917702292184e-4	0	0	0	0	0	0	0	0	0	0	0	0.00357127865230599	0	0	7.87462027064347e-4	0.0207677437172052	0.0411008008837338	0.261441590720795	1	0.156238608119304	0.022195526097763	0.00941176470588235	0.00971720519193593	0.00420038663352665	0.00193742060204363	0.00139972383319525	0.0047948080640707	0.00155393537696769	0.00154244683789009	0.00144269538801436	0.00175288594310964	0.00173272576636288	0.00120237503452085	3.76194421430544e-4	1.51350455675228e-4	1.43976801988401e-4	2.1950289975145e-4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.764966584593739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395926569089556	0.0775291490945175	0.176551724137931	0.921855618953113	0.772364177623418	0.792855370875713	1	0.319687422475812	0.166832051600099	0.154438104688663	0.0759513768295708	0.0678690151327214	0.109288017861573	0.029935003721161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.194835090999387	0	0.0446320586602787	0	0	0	0	0	0	0	0	0.671788729514183	1	0.74008939265578	0.294411498349449	0.217989541643539	0	0	0	0	0	0.469924921854459	0	0	0	0	0.564225409716339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.506632672380063	0	0	0	0	0	0	0	0	0	0	0	0	0.102422092920522	0.490641053149731	1	0.756831463226849	0.223289452094561	0.265306895202514	0.0328856857968673	0.101557510507516	0	0	0	0	0	0	0	0.20756288732661	0	0	0	0	0	0	0	0	0	0	0	0	0.0158729758043141	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
