1.18535006759964	1.18798186932476	1.18157538672218	1.17637823982357	1.20209253380266	1.19949974230111	1.19235591990278	1.18988519071609	1.03019592042348	1.02002597580265	1.02533464050677	1.01210660568626	1.12589606590938	1.12024618766451	1.11636708834067	1.11092205064987	0.999618269280672	0.961769584238785	0.978507192423421	0.978274374195248	1.10989384547726	1.0912277494208	1.09486249739152	1.06318191674789	0.9093301925957	0.904885764773005	0.892201473609349
1.18498357019799	1.17165415544332	1.16748041508003	1.17716756482521	1.19597059548385	1.18614919857854	1.17349300655687	1.1767802227913	1.11825820913845	1.10355843049039	1.09523051369772	1.09212540148583	1.15534483171301	1.13749048238555	1.12917209805089	1.13054271478205	1.13333533175461	1.12443149440429	1.11838256936721	1.11947879930151	1.15099852570281	1.12680243084182	1.12491017071442	1.11991964178702	1.16259789425305	1.12039845938939	1.11275031215013
0.998975574698831	1.00258659022093	1.00599186258818	1.00867689623595	1.01368821839303	1.02115515032468	1.01310908932668	1.02496995865573	0.975189626558049	0.998109231248047	0.980369252724688	0.960227194215507	0.988356488299634	1.01094218359627	0.992378971175671	0.98321121649203	0.981097611708644	0.997811087314263	1.01193100143241	0.955948467847723	0.957299422125203	0.978308324814225	0.979044661522771	0.995490488983566	1.00690942449103	0.98996144934121	1.01997107296882
0.930000344689986	0.95338373039867	1.00832034996285	0.962117003802035	1.03876263758971	1.02475056916224	1.02411746709666	0.988183297392553	0.948598028519607	0.892067992319523	0.853814046527069	0.859546220940924	0.910109900690385	0.935720323037734	0.869817180846192	0.854640237889828	0.88188035748957	0.896362155105779	0.87417235145110594	0.871207962046561	0.912483921580933	0.861431691743467	0.891686574797586	0	0.97206504561184	0.913613988379427	0.884677305588739
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833195509519177	0	0
0.996896227108156	1.01422600298371	0.998953973879929	0	0	1.00096493836524	1.00571731397108	1.01913929232465	1.07612341771842	1.04568484006189	1.05254043057962	1.04578312857011	1.01422690446304	1.01407282012638	0.972941705178892	0.967366973980619	1.04709804328895	0.949531224073135	1.03301517339805	1.05713292712304	0.97071162817985	0.995841891480101	1.04121142691638	0.990505560279102	0.949607375552953	0	0.992870361992445
0	0.902925888597146	0.89282434675688	0	0	0	0.823202201615879	0.952551421371596	0	0	0	0	1.05401007087412	1.0015012226883	1.02434850206013	1.0230785646927	1.09982747332872	0	1.03432568685833	0	0.918943681538149	0.925821547025075	0	0.876628554326557	0	0	0
1.08143048265794	1.07369408303069	1.07117860150635	1.08161782235375	1.08443067163238	1.07663991079584	1.05883970580277	1.07611823557212	1.13936965520237	1.11916671364385	1.120717341723	1.11206911862403	1.17351736725029	1.15345244126775	1.15609063328909	1.1568251142851	1.16904070925481	1.16089023963151	1.16830894291104	1.17375970874851	1.16060176121118	1.14079709908649	1.13928794861445	1.14901630320898	1.15573377750333	1.14467143861038	1.12951750667339
1.02773779649774	1.00779591180578	1.00877228062845	1.02744910739054	0.98076157636989	1.00367279797704	0.96332832224647	0.972757397940998	1.00161297319059	0.994490134378402	1.00374584949556	1.01535926135797	1.09208131033937	1.08261795836225	1.07977400998972	1.09110820345426	1.13438178640432	1.10058349915049	1.08788893592522	1.0926199965812	1.0731679737753	1.04671531932548	1.0572500691761	1.07728170104245	0.97077393487293	0.963931230958983	0.96662816343775
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857443862146276	0	0	0	0	0	0	0	0	0	0
