0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109593069254708	0.488198217205549	0.0579144469645023	0.0417769924574081	0.0367160715227596	0.0131736905954955	0.0602959016825782	0.185690173532359	1	0.696819452502769	0.318674508149164	0.328762065509784	0.12461891449971	0.0247890184081439	0.0319742602457936	0.014863653146263	0.0429136557835329	0.0357719288992035	0	0	0	0	0	0	0.0271704731262197	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.676325299916601	0	0	0.650385988922866	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00823691460055096	0.00533884297520661	0.00704488737643818	0.00145318424890617	0.00416496515961757	0	0	0	0	0.001374688057041	0.0011739426349052	0	0.0119987036136769	0.0293184248906174	0.0501507049100632	0.117203046507859	0.546491654513045	0.219695349214066	0.402365905039702	0.510290066439799	0.309402041808459	0.285824015556636	0.494312105007292	0.539231891103549	0.373424080375952	0.570960946362016	1	0.446151353103225	0.445049424728569	0.760913952357803	0.358645276292335	0.712396694214876	0.622038567493113	0.804991087344028	0.428552908766813	0.514341273699563	0.598509155728407	0.387198185059148	0.295806190244693	0.488057040998217	0.390212283260412	0.475968238535083	0.367557932263815	0.363539134662129	0.116869227029655	0.269700210662777	0.204569761789013	0.113155080213904
0	0	0	0	0	0	0	0	0	0	0.0203952891791045	0	0	0	0	0	0.123868936567164	0.0443306902985075	0.387960587686567	0.389324860074627	0.512494169776119	0.501591651119403	0.920242537313433	1	0.81611473880597	0.695545708955224	0.511829524253731	0.558127332089552	0.703125	0.466003964552239	0.0226585820895522	0.0807602611940298	0.137325093283582	0.340479244402985	0.188986707089552	0.210103777985075	0	0.133949393656716	0.101988106343284	0	0.300314832089552	0.21415578358209	0.0234806436567164	0.303970382462687	0.233506296641791	0.145650652985075	0.148997201492537	0.0680853544776119
0	0	0	0	0	0	0	0	0	0.00385906245228279	0	0	0	0	0.0063581462818751	0.120277905023668	1	0.321316231485723	0.351740723774622	0.199557184302947	0.117666819361735	0.0291212398839517	0.0284356390288594	0.0527172087341579	0.070105359596885	0.0202695067949305	0	0	0	0.00858451672010994	0	0.0306680409222782	0.0119354099862574	0	0	0	0	0	0	0	0.0175255764238815	0	0	0	0	0	0.0171278057718736	0.00313345548938769
