RBM8	9.10535111166667	10.437586205	6.886427295	3.0467249	7.008911448888896	2.95696053666667	4.991306790666665	3.057946265	3.040667675	5.516057414444448	5.708402731041668	2.84183805666667	6.260142399285714	10.819687901666668	16.43839978796296	22.1398168916667	22.4847678033333	8.02511147833333	2.80510031	5.706169813333335	6.301856467916657	4.055175820333334	2.80880571166667	2.901787435
IGKV10.94	15.9892779216667	12.9963101933333	13.1173555116667	15.3026917783333	12.198130995	11.1900106783333	10.7667952083333	15.0062072666667	15.1561415233333	11.3860707883333	10.5672862983333	3.73205626666667	3.46749814333333	4.422862881333335	4.329424678888888	8.460233786666661	3.52701327333333	4.411476159444443	6.74800285833333	10.2635111716667	3.56787943	14.531538835	18.0459367783333	19.456476175
IGKC	18.1593401533333	22.9961279783333	24.6663157166667	23.8857803683333	23.0790188316667	18.246159385	13.7508560333333	13.9743850066667	14.4220979916667	10.667887535	17.3601899133333	14.4702027466667	14.1755891183333	6.944278844047618	5.851752035277783	6.233661129722222	4.947528626111111	10.546130415	3.967693860333334	4.34930554	10.03544663	9.67827674166667	14.0743613833333	17.914668195
IGHG2B	8.362492887857133	7.763050138541664	7.2291646903703715	5.229677908055557	6.425001953055555	4.025433958571428	4.122539592333326	7.511645204047623	7.132803802037036	6.73771983166667	17.87613549	23.2235761583333	18.788116445	10.4754984916667	6.98327716333333	7.23385956666667	6.4969654	3.38212943	8.444754123333333	6.55421892166667	17.4074030516667	15.6522427683333	6.40285598666667	9.32604341166667
IGHG1	8.76167622666667	5.867422665	7.82851688916666	2.59558814166667	2.35538984333333	5.768806447916668	6.403591631388885	10.516041196428583	10.796963649833332	11.943051902666665	10.3826354216667	21.65995471	21.3275797133333	12.580222905	9.47711312333333	9.95696814833333	10.1854588166667	3.31876738666667	3.51409937666667	3.18122438166667	6.90754668666667	15.0949719266667	18.70467638	16.3273529633333
IGHG3	3.01153037666667	5.093637126666666	5.380901527222224	4.887029263333333	2.74803350666667	3.4090388702380947	2.82652171833333	6.197452865	16.4145905916667	9.468597485	6.48843863166667	16.8521043083333	9.66131962	3.58338847333333	6.44227089333333	13.733483621388892	11.58490788092593	13.648489529375002	10.651570954375005	9.122187028571433	6.252688079285719	2.57935221666667	5.998435405	6.09573340666667
IGHV4.1	5.575519216904756	5.267915004666667	3.21174668666667	16.3002158966667	12.5538761466667	9.113889599999986	5.879457696666665	10.565905077380949	8.960290980416666	6.948271042500005	3.42946833333333	3.744304945	4.15628866166667	4.11167771166667	3.965488095	3.697260095	3.61734098166667	9.545943986250007	13.226400540238084	14.121125084444445	15.02866800866666	3.04144094666667	3.24462380833333	3.18105596833333
IGHV1.63	7.334490415	10.8239353333333	12.6330979383333	10.597185865	3.89263649833333	10.8539265833333	10.8549854866667	7.71165479	3.57039931666667	15.1013515683333	3.58843352166667	11.2032167233333	3.83341337833333	6.224845744999998	3.64838338	3.70188459666667	5.865749596458338	11.36940959444445	3.37638952333333	10.9848294066667	15.2190111333333	14.49539236	11.2315861866667	14.474650435
IGHA	18.7259437616667	18.7578655283333	13.3147353366667	15.8268616033333	16.902538965	15.9564027483333	2.40348021833333	3.16263060166667	11.8814571216667	16.2593738533333	20.862028785	19.6571710083333	6.85681788	3.27429897666667	4.445422028333333	5.776273754999998	5.651081065277778	6.28695934888889	4.22526963166667	4.242802395666666	4.010636075	10.3715140483333	6.307229264791663	7.21389977904762
CDV3	8.486097985	9.91411238333333	9.61053256166667	3.21493448833333	2.88833587666667	5.576787995	6.00261061666667	6.41855561	19.9479288333333	20.7499590133333	17.2348422366667	20.9622547683333	20.9242334916667	23.3809607316667	25.269558185	24.660270245	21.4707205666667	11.5691489633333	2.347398865	5.27525661	19.51073087	20.236454005	21.8454600516667	21.3944103783333
TCEB1	13.10272385	20.6980642983333	23.400459325	22.135052945	23.4321474866667	22.7523647133333	22.264185085	23.5052079633333	24.315180885	24.2763697116667	23.75072531	23.4720529633333	22.732692055	21.838398725	18.4480784983333	23.5967583166667	22.6657413516667	20.1365526966667	9.034318284444455	6.357043580555559	7.87425134037037	2.91901241166667	9.49855852833333	13.2289994383333
AGFG1	5.88802089333333	6.2054544473333335	6.167645555208329	3.815960642777777	4.889920847083332	6.796849864722216	6.456684433000007	3.5909160655555534	2.60275814	5.81618913833333	5.54871802333333	20.657994955	21.587197175	15.8743866016667	3.073154305	5.86323051333333	9.74165817333333	9.84602789833333	7.37077579666667	3.37417463166667	9.08824702	9.29252023	14.7350977733333	11.60707379
TRIP12	2.85867617166667	11.0679159333333	12.8537039433333	4.30632806666667	2.51107093333333	7.97170242	5.41843620833333	5.14418090333333	7.30055796	10.265112615	13.6209896416667	7.08797291833333	8.40589541566666	12.058003767333329	9.907484547666675	8.164689138888896	2.09607678833333	6.793004762142849	10.310300449166654	11.816725239000013	9.578089601666674	5.581840916904766	5.282312751944438	2.176092175
TNS1	4.71142724	2.31976396	3.25003755	11.027448905	14.7212575833333	18.9532870266667	15.8863696433333	15.7572767583333	18.2156579083333	14.56989307	11.146623875	2.74387815333333	5.36991933666667	4.882188691904763	3.8351303347222214	4.513074983809525	2.59225655	2.682026395	2.316630351666665	4.75191464333333	5.682825830555557	3.8591677099999973	4.3824177843333345	2.34095994333333
