IGHM	28.72230803	27.15276899	27.8811035	26.71135357	27.53652944	27.36352576	27.86643886	28.02141625	27.36185384	28.32654565	29.17350407	28.93398981	28.52215562	29.19497863	29.36780122	30.82661363	28.93865192	29.25124069	29.58572123	28.931963	24.32998735	22.76046413	23.48873355	22.31901383	23.1441846	22.97119831	23.47407427	23.62912001	22.96953056	23.93418109	24.78116758	24.54167802	24.12982697	24.80267294	24.97548171	26.43432878	24.5463373	24.85889617	25.19340023	24.53966812
IGHV4.1	22.36500879	22.53587716	21.81338978	21.83128559	26.70688254	23.40992121666667	23.485402993333334	21.31909655	21.833238618571432	22.95427371	23.00422321	23.48578903	23.71565371	26.17620831	23.9680719	23.35326315	23.8681594	25.24648257	23.04291711	24.18759794	19.36499811	19.53586767	18.81337412	18.83130106	23.70693523	20.173816825	20.444279185	18.31910758	18.69015723142857	19.95432697	20.00415462	20.48571534	20.71565371	23.17621212	20.96810707	20.35326315	20.86808402	22.24649707	20.04286702	21.18761304
IGHV9.4	24.490195824285713	23.9368344275	23.62019655	23.12559504857143	17.67272919	23.94877786	23.341412400000003	22.89259914	22.1917147	22.73266513	24.59075104	23.00096141	24.248429723333334	22.80693581	23.964140194444447	22.78480575	23.16078363625	23.60342804	23.454253254999998	24.3880462	20.75941020857143	20.205274298750002	21.29821251	19.373083237142858	15.35083562	21.62680521	19.569790974	20.5707081	19.8697866	20.41069563	22.26882295	20.67899894	20.61504067555556	20.48502738	20.29496698222222	20.46283773	19.488448142499998	21.28144334	19.74169997375	22.06615096
IGKV12.47	24.180223126250002	23.376102281250002	23.672018209999997	23.337169106666668	23.03671023	23.09860529	21.75804587	22.644900145714285	22.89182078	22.915497293333335	23.18723547	24.12642779875	23.52969553	24.13953949	23.93678888	24.28961312	22.94945485	24.70123454	23.25565909	24.28750103	20.893416303749998	20.207717695	20.368528648571424	20.141021676666668	20.4517142	20.51364279	19.1730671	19.424968968571427	20.30685828	19.658912248333333	20.60231828	21.009947178750004	20.9447092	21.55454576	21.35186232	21.70463655	20.36452798	22.11626146	20.6707254	21.70252444
IGHV1.62.2	24.97845247	24.47858646	22.69217276	23.24552543	24.69853469	23.07765351	24.98580929	24.24423374	22.90468386	22.19066024	25.1100442	25.063204242222223	24.76359777	24.98420183	23.78626245	25.74242293	23.911823385714285	26.77831259	24.308144121250002	23.49167208	22.39346378	21.89359928	20.10725284	20.66057744	22.11359339	20.49267471	22.40082942	21.65927124	20.31970299	19.60568568	22.52506577	22.313166719999998	22.17861501	22.39921324	21.20126006	23.15746043	21.14637588	24.19332502	21.56526709625	20.90668512
IGHA	27.43125503	25.61972095	26.84086166	26.37311845	26.88425158	26.58863687	25.60687642	25.55940883	26.29705115	26.7164651	29.65621884	27.96416536	29.29340271	30.81909384	29.39257727	28.77376175	28.51031863	27.73356786	27.38269724	28.83041177	23.62388417	21.81237162	23.03355474	22.56576684	23.07691995	22.78132769	21.79950456	21.75205391	22.48968923	22.90906832	25.8488571	24.15676636	25.48603463	27.01179984	25.58520188	24.96640054	24.7029788	23.92614829	23.57530934	25.02305685
LYZ1	23.01994766	23.33715256	23.441054504285717	23.656087501666665	23.77112511	22.8642690025	23.8707011	22.61582627	23.29712114	24.84234919	23.335673399999994	24.253654116	22.0563268	22.02806658	23.97307441	25.79968735	22.778770736	25.58889417	24.275853053333332	23.9763998	20.21264362	20.52974318	20.25445374	20.556350708333333	20.9638105	19.563528955	21.06335558	19.80846462	20.48973822	22.03496549	20.075574157142857	20.787871071999998	19.24896526	19.2207184	21.16576329	22.99234231	19.791436334	22.78152781	20.81746976166667	21.1690711
SRGAP2	25.35309485	23.12874201	22.88001991	24.16798465	23.69858768	24.26370361	23.58840813	22.6863492	21.755220427999998	22.12568715	24.4683675	25.5605754	25.32048134	23.77986601	25.50260822	25.09960882	22.2099697	24.23286355	24.66681995	20.58792764	20.03120042	17.80681391	17.55809181	18.84610248	18.37670197	18.94180416	18.26654866	17.36444248	16.650972993999996	16.80372753	19.14641454	20.23864731	19.99851881	18.45791788	20.18071047	19.7776727	16.88798213	18.91093546	19.34488102	15.26594463
AGFG1	26.03573746	25.13241814	24.30382422	26.22624445	26.675325870000002	26.0172694	25.90508801	24.44613273	25.45129916	25.98489716	25.414836180000002	24.352746844	24.065143394285716	24.043545650000002	23.83306302	24.29389818	21.56327821	22.83256093	26.145673939999998	22.236387716666666	21.94827882	21.04493569	20.216438	22.13877426	22.58785899	21.92980018	21.81761139	20.35874562	21.36383318	21.89744518	21.32739914	20.830861619	20.67014034285714	20.56737972875	19.74561853	20.20645638	17.47579675	18.74507684	22.0582111	18.673616463333335
TRIP12	27.43682437	26.61890926	25.73200259	26.10976531	27.09908707	26.47026192	25.8493106	25.71350525	25.97140883	25.89400191	28.19971285	27.22057302	26.490326	28.5676131	28.52842919	28.34798611	27.80014422	28.30851874	28.83270699	27.23817715	20.822132	20.0042918	19.11730828	19.49503913	20.48433909	19.85556201	19.23460696	19.09879802	19.35670557	19.27927957	21.58504138	20.60584842	19.87561738	21.95290615	21.91371338	21.73326529	21.18543685	21.6937898	22.2180062	20.62346001
ATG9A	27.2084374	24.55344462	24.6684981	25.58980862	25.51406436	25.10553546	24.80341222	24.00135665	23.38890019	24.35655782	26.34116317	27.83569135	23.00911922	24.31312882	23.6812101	26.86761753	24.5414417	24.11727657	24.10309568	21.55102853	21.92303146	19.26805763	19.3831094	20.30440926	20.22870128	19.82013844	19.51801148	18.71595529	18.10349272	19.07116903	21.05576434	22.55030057	17.72374093	19.02772245	18.39586043	21.58224123	19.25603358	18.8318577	18.81772068	16.26561505
X2700094K13RIK	25.82245297	23.8612649	23.45588304	24.21141126	24.93080193	23.32251134	22.92593106	22.83398951	23.33360852	22.63287364	17.49044353	23.520897418333334	22.845650953333333	19.59348231	22.140980782000003	23.272104535	22.28184235666667	22.870228125	22.896570026	22.86152995	23.23749533	21.27628346	20.87094562	21.62644876	22.34583943	20.73752134	20.34093235	20.24898842	20.74861873	20.04793333	14.90548103	20.13030718	19.348819421666665	17.00853805	18.672273483999998	19.71483049166667	19.338221754999996	19.295424940000004	19.472323088000003	20.27662424
CLASP1	27.5145761	27.00099148	27.01350465	27.14540185	27.04770456	27.25087941	26.23810424	25.93676642	24.75057247	27.21345224	27.10559541	27.30599951	27.4207743	25.99886309	27.41506192	26.32793359	25.27458546	24.95690749	26.56951204	24.51598996	21.0226929	20.50910616	20.52171545	20.65350988	20.55590346	20.75898114	19.74625844	19.4448976	18.25875004	20.72167331	20.61378227	20.81417249	20.92889711	19.50699709	20.92324913	19.83607194	18.78273592	18.46507212	20.0777024	18.0241549
DGKD	26.29479222	24.86055469	25.02572017	25.14953596	25.7342271	25.68792474	24.40230064	24.04101271	24.56529038	24.67044447	24.14639279	24.28940205	24.32402339	23.13348467	23.97000475	23.13191598	22.65927124	21.81080381	23.148915768000002	20.759661407499998	23.29473965	21.86056416	22.02570328	22.1495127	22.73423744	22.68790872	21.40228763	21.040996	21.56527876	21.67046608	21.1464394	21.28940205	21.32405086	20.13345331	20.97007499	20.13194737	19.65928867	18.81080381	19.706046792000002	17.449467412500002
TCEB1	29.59047623	27.87771456	28.58588237	27.87917629	28.98866679	27.67215889	27.59583806	26.82019007	26.83725642	27.2270161	28.36707216	28.77887652	27.83773764	27.79346192	28.06697005	28.11152741	26.59120776	27.37268681	27.62686647	26.70898828	26.78306777	25.07038304	25.77853819	25.07177461	26.18131728	24.86481071	24.78850448	24.0129082	24.02993759	24.41969792	25.55972973	25.97151847	25.03035866	24.9861132	25.25965104	25.30417248	23.7838671	24.5653485	24.8194837	23.90159391
XRN1	24.32704273	24.44423793	22.79491238	24.19887963	22.67335911	21.94956172	23.89337708	21.25925593	21.46257771375	20.63200829	23.70165758	24.21963177	26.15365825	24.87815908	24.27419442	25.76271111	24.05531752	25.150892	24.12107689	23.13194737	18.02328871	18.14041041	16.49113282	17.89510188	16.36958031	15.64579914	17.58959263	14.95546829	15.5445239975	14.32825417	17.39790856	17.91584438	19.84987847	18.57440874	17.97039803	19.45893923	17.75153098	18.84711242	17.81734595	16.82811169
KTN1	28.97336459	25.60868212	27.03883796	26.85934653	27.57333133	26.06476217	26.20685504	25.11905921	25.26735193	25.29172212	26.60016995	27.48769139	26.85863538	25.71224612	26.11406224	27.04291293	27.47405879	26.67774695	27.86047181	26.68725735	22.68797278	19.3232923	20.75344202	20.57385425	21.28788144	19.77935707	19.92146325	18.83364987	18.98195185	19.0063206	20.31473369	21.2022769	20.57329955	19.4268544	19.82865407	20.75751697	21.18863955	20.39236355	21.57505538	20.40176701
TNS1	29.44053195	28.02427286	28.18044491	28.65805923	29.0185805	28.70767256	28.41126801	27.74149744	27.61231487	27.81659377	27.54855842	28.34870378	27.79971205	27.40956963	27.72974872	28.21103986	27.20704129	27.86331071	27.96708251	26.89746826	23.03114993	21.61490571	21.77104449	22.24867	22.60916701	22.29826846	22.0018892	21.3321065	21.20293448	21.40717231	21.13921158	21.93933816	21.39031803	21.0001706	21.32036427	21.80163732	20.7976457	21.45392569	21.55768058	20.48807156
STK16	25.03103211	23.766482	24.69099076	24.43872892	24.75394182	24.68624232	24.5702796	23.87107726	24.19452783	24.15468216	23.69784569	24.80193329	24.79936622	20.16238641	23.97114567	23.75501224	23.42726373	24.23936137	23.53943147	23.88595102	21.44606961	20.18143862	21.10603891	20.85376642	21.16894873	21.10123707	20.98530552	20.28613357	20.6095503	20.56968876	20.11286198	21.21697079	21.21442348	16.57742883	20.38616563	20.1699886	19.84228588	20.6543843	19.95446897	20.30095129
CASP8	29.58462859	27.84804521	28.04978292	28.1715489	28.83611288	27.72741343	27.64505819	27.395665	27.204245	27.26749481	27.54222434	28.23443593	27.90936365	27.14802343	27.86555422	28.18796599	27.42942041	27.77756034	27.96427555	26.14213277	24.77725933	23.04066163	23.24240308	23.36426079	24.02875796	22.92003513	22.83770877	22.58831662	22.39691621	22.46011488	22.73485761	23.42713583	23.10202246	22.34063359	23.0582111	23.38060163	22.62209741	22.97019789	23.15693606	21.33478175
CEP70	26.51597492	25.44116941	26.40598839	26.20207882	26.70596032	24.85733068	25.45337313	23.5370629	25.58726386	26.23970734	29.5422797	29.19178246	28.89235247	27.56645221	28.62533428	25.58127024	27.35093891	28.44185802	26.88727659	27.33611411	23.0565418	21.98172196	22.9465665	22.74262852	23.24649707	21.39790856	21.99393209	20.0777024	22.12782938	22.78026662	26.08285916	25.73236495	25.43294402	24.10701333	25.16587827	22.12183575	23.89152415	24.98241849	23.42777524	23.87661437
EDEM3	26.66871449	24.34143467	25.32161712	25.32271762	25.51541856	25.76202673	24.89138508	24.10085223	23.18661603	24.09192409	23.32030917	24.69784569	24.11163684	23.79748738	26.31894834	22.01171455	23.78136772	21.83514678	23.97316202	21.67598803	21.27639707	18.94911996	19.92931621	19.93038507	20.12313122	20.36964846	19.49907508	18.7085316	17.79430163	18.699647	17.92804409	19.3055007	18.71930191	18.40515809	20.92665505	16.6194176	18.38902628	16.44281394	18.58078853	16.28366717
PLEKHA6	26.2128959	25.27259362	25.60681996	25.72995612	26.33203819	25.88366912	25.458326	25.12352595	24.94042293	25.49139685	24.98045863	24.01996462	25.06056302	25.32700845	24.51141246	26.90540941	25.97932506	24.45913941	26.48597324	25.35840358	20.48492907	19.54466641	19.87889809	20.00209529	20.60412969	20.15573236	19.73039053	19.39560944	19.21247739	19.76347823	19.25254995	18.29207893	19.33263102	19.59907017	18.78350346	21.1774901	20.25141769	18.73118642	20.75808655	19.63048044
ADHFE1	30.99368218	29.97158425	29.88044679	30.12878526	30.16877853	29.18593585	29.24719367	28.9351427	28.62978705	29.00958591	29.27681856	29.39509294	29.51623048	28.15064026	29.00645929	30.12336807	28.37169025	29.50746703	29.17997058	28.31984422	26.60144573	25.57931479	25.48812061	25.73647398	25.77650653	24.79362315	24.8548604	24.54279998	24.23746615	24.61728451	24.88450779	25.00277348	25.12392057	23.75837125	24.61414187	25.73101858	23.97936867	25.11513448	24.7876579	23.92750527
PFKFB2	26.47085148	23.846707	23.86419673	24.01869191	23.90710705	24.20456607125	23.52712946666667	23.21148553	23.29487984	23.76951181	24.56389496	23.51279929	24.8360045	24.88483381	24.2598306	23.555433551249997	21.90631812	24.07414538	21.81150954	23.26298717	21.34158397	18.71746223	18.73489481	18.88943861	18.7778653	19.118504530000003	18.52596326111111	18.08218023	18.16560384	18.64018844	19.4346323	18.38351024	19.70674557	19.75552984	19.1305404	18.580295258750002	16.7769984	18.94486645	16.68222652	18.13370415
NUCKS1	28.42902127	22.14142739	25.17039364	24.91533746	25.83443807	23.63964542	22.4629126	23.296141	24.35796752	22.68283946	26.02797802	29.503378089999998	28.40823378	28.48450659	28.31034027	29.40094583	29.0267282	29.12706382	29.90397403	28.62428867	25.62167832	19.3340943	22.36305782	22.10798709	23.02708797	20.8322905	19.65555518	20.48875807	21.55060589	19.8754974	23.22062099	26.69604212	25.60087886	25.67712862	25.50297235	26.59363162	26.21937328	26.31970643	27.09657603	25.8169477
FN1	33.19984739	32.09707231	32.48390145	32.32546844	32.94752366	32.36978864	32.1190753	31.58660728	31.58239594	32.00447157	31.9576424	32.65473886	31.86975143	31.84363456	32.13922354	33.142955	32.06464655	32.35583985	32.76307375	31.3865361	26.49940299	25.39662882	25.78346749	25.62502765	26.24708046	25.66933644	25.41863682	24.88613714	24.88194366	25.30403319	25.25720683	25.95431365	25.16932347	25.14316489	25.43879236	26.44251467	25.36419398	25.65540014	26.06264354	24.68608199
STAT1	30.58665201	28.83137862	28.72299197	28.79420593	30.1779529	28.3390063	27.874259	27.88779951	27.73892349	28.35686841	27.90397403	28.3320638	27.77196886	27.84714922	28.15214037	28.16216549	26.40140572	27.96008247	27.86531823	26.56433117	25.33868334	23.58348131	23.47506445	23.54627841	24.93008002	23.09105245	22.62635964	22.63986618	22.49101144	23.1089602	22.65606605	23.08415764	22.52406149	22.59925636	22.90418771	22.91422453	21.1535075	22.71215164	22.61739662	21.31639203
GCDH	34.65181283	33.72852073	33.74705194	33.74965139	33.94323262	33.3155428	33.42579915	32.90931357	32.40844132	33.00811698	32.24801982	33.2768352	32.98798614	32.51582646	32.88298079	33.68687346	32.76570379	33.10351156	33.06257342	31.72220216	30.48193058	29.55859167	29.57717297	29.57971041	29.77329015	29.14566908	29.25590666	28.73937426	28.23854163	28.83818863	28.07811179	29.10691851	28.81805775	28.34591555	28.71305943	29.51700062	28.5958025	28.93359593	28.89264199	27.55230159
SLC25A35	23.38508615	22.547183994999997	22.6549580525	22.530607228333334	18.37475084	20.69718818	21.38034005333333	21.54263436	20.393854710000003	22.44126104	22.52338106	23.66882267	23.44770982	23.6367724	23.13371188125	24.56144971	23.55098158	24.29249464	23.15935585	22.81483747	18.99272263	17.878642361666667	17.850767972499998	18.195433698333332	13.98245888	16.30488603	17.006072973333332	16.9330903575	15.809153385	17.980808775999996	18.170380105	19.27648794	19.0553407	19.24439636	18.70264204875	20.16913229	19.1586442	19.90019758	18.76703996	18.42250831
PRRC2C	28.91356389	26.13883674	26.849239	27.03925644	27.60766669	26.6075256	26.39785308	25.33510899	26.08170171	25.15356162	25.16656797	27.13467182	26.76357245	26.30122698	26.16901756	26.78730916	26.16171393	25.43590294	26.32115259	25.54571889	22.25534213	19.48061667	20.19111224	20.38110353	20.94949048	19.94934798	19.73964878	18.67690057	19.42349348	18.49533197	18.50835189	20.47644957	20.10533564	19.64301061	19.51080666	20.12918238	19.50350744	18.7776727	19.662943	18.88750623
SPATA5	30.92195622	29.7442914	29.61196326	29.65406875	30.27119592	29.45538533	29.53664059	28.60561956	28.65218906	28.92784432	29.90124288	31.12102253	30.45356153	30.25766094	30.31947819	30.73335775	29.76236896	30.17045094	30.3959101	28.80085395	25.19403931	24.01639821	23.88399533	23.92614829	24.54327212	23.72743939	23.80872384	22.87771924	22.9242645	23.19994307	24.17325624	25.39306439	24.72567247	24.52969553	24.5915502	25.00543164	24.0344786	24.44253049	24.66795697	23.07293596
S100A13	27.73072065	25.90014321	25.92831885	25.47923432	25.86907775	24.69418315	24.84904806	24.73825351	25.36576309	23.79352393	26.41333572	23.4349173	26.36073257	25.11576951	24.86834783	26.02140566	25.9767494	26.01056259	24.23746615	25.13339844	24.92333982	23.0927952	23.12095037	22.67189173	23.06172518	21.88680697	22.04169792	21.93088313	22.55840483	20.98613924	23.60602922	20.62756238	23.55332743	22.30841458	22.06098348	23.21405286	23.16939229	23.20321834	21.43012582	22.32602783
SERPINA1A	23.29361758	24.43033003	24.0924081	23.48738472	22.7268368	22.14907849	24.69370474	24.490326	23.08710734	23.24920548	24.05324713	23.33606302	23.59525475	23.22303952	24.14980727	25.56316764	25.64828516	24.675891150000002	24.98489716	26.48205372	19.12363645	20.26040503	19.92246536	19.3174082	18.55689518	17.97913488	20.52382227	20.32036427	18.91718558	19.07929206	19.88336522	19.16619251	19.42529787	19.05311452	19.97994427	21.39325428	21.47837662	20.50600921	20.81495478	22.3121318
TUBA4A	32.56989134	32.04683986	31.96333868	31.82027377	32.37986559	31.69349372	31.54687635	31.2586159	31.38082041	31.36473668	30.86864808	31.38020114	31.25940187	30.36786369	30.66016938	32.04045235	30.40963032	30.97343302	31.29241565	29.65056372	28.11048235	27.58742125	27.50392774	27.36084976	27.92042364	27.23407041	27.08749991	26.79921798	26.92138879	26.90529463	26.40919733	26.92070758	26.79995902	25.90841333	26.20077007	27.58104033	25.950225	26.51397403	26.83291821	25.19114237
TDRD7	25.27703591	22.95377657	23.65578226	24.2487279	25.11195516	23.81235203	22.85640957	22.90842707	22.60435595	23.07929857	23.78026662	23.84919127	22.12382587	21.82205417	19.89606332	23.02840388	23.35339777	23.28940205	22.81436811	19.11031508	19.12726892	16.80397972	17.50610609	18.09897788	18.96220128	17.66261275	16.70671184	16.75863964	16.4546206	16.92960517	17.63048044	17.69947756	15.97407844	15.67228721	13.74630437	16.87867362	17.20361565	17.13971122	16.66455839	12.96056311
RALGAPA2	24.28057992	20.60584842	20.81573665	22.88901891	23.37795715	21.13514562	22.36038095	22.58219528	19.79450788	22.29375789	24.2137118	24.81499389	23.69742152	22.66750227	20.60846781	23.62589163	23.13047127	22.85944607	23.19088626	21.92267381	18.03262693	14.35789559	14.56783727	16.64103567	17.12998729	14.88722062	16.11243951	16.33427329	13.54653278	16.04584496	17.96578428	18.56707224	17.44951946	16.41958168	14.3605042	17.37797303	16.88249977	16.61151476	16.9429497	16.253944818
UROD	26.83472738	24.255922715000004	21.98102509	26.07455374	23.24932124	26.51272395	25.454409	23.17826547	26.09922756	25.99671001	24.507022145	24.7380473	25.66082222	23.9104265875	25.42082247	24.49393312	23.9027349375	22.31686154	25.017711778333332	22.26567914	24.24974077	21.067903539999996	19.39606956	23.48959124	20.66440214	23.92777652	22.86944022	20.59331817	23.51424499	23.41170441	21.267138837500003	22.15310542	23.07585972	20.83053730375	22.83587924	21.90895841	20.70815862625	19.73189904	21.795351283333332	19.68071664
TMEM53	24.96934612	23.28050913	23.654189638749997	24.2934071	24.31063497	23.419257645	23.53041015	23.100822004444442	23.139688415714282	23.14642386	18.13841181	22.61663409	23.42444722	21.62787404	22.29013362	22.78366731	22.791098406	23.26042953166667	23.251478981249996	23.20755894	21.38437483	19.69554096	19.87617547375	20.70843056	20.72567247	19.533902709000003	19.94549528	19.27924729777778	19.234149518571428	19.56147069	14.55344931	19.03165813	19.8395206	18.04286702	18.70519363	19.19870881	18.67431301	18.992181945000002	19.2216171325	19.62260239
EIF5A	33.94052235	32.64570674	32.52451608	32.38537934	33.01330164	32.16410942	32.16323977	31.54222434	31.66331186	31.82907373	32.01331829	32.72663415	31.68106094	31.51657803	31.88394582	31.93859584	31.46936937	31.05050964	30.68068378	30.261477	30.94048734	29.64571103	29.52451141	29.3853742	30.01331829	29.16410942	29.16324577	28.54218744	28.66332883	28.82908129	29.01329166	29.72663415	28.68106932	28.51656864	28.88396038	28.93862388	28.46936937	28.05050964	27.68070054	27.26149942
KRTCAP2	24.8091656	23.86107554	23.76222954	24.45167647	24.27717784	23.96903865	23.31409749	22.95217744	22.46590414	23.3465159	24.52115231	24.63572122	25.1792303	24.92420106	24.64421937	24.53996386	23.77193109	23.59741609	24.457686746666663	23.40782063	23.22418837	22.27608464	22.17727718	22.86670768	22.69221534	22.38405858	21.72920416	21.36719716	20.88091673	21.76149929	22.9361958	23.05077532	23.59422982	23.33919324	23.05923486	22.95500136	22.18697866	22.01249906	21.78207109555555	21.8228322
ATG7	29.90970698	28.98666116	29.00720816	28.66417696	29.18624292	27.89908305	27.92569568	27.51615532	27.62044828	27.21983484	28.40214611	29.82767388	28.74502913	28.34506957	29.30880079	29.59133261	28.19084106	28.65119696	29.95947457	27.39042627	24.48339217	23.56034216	23.5809541	23.23790373	23.75999705	22.47278602	22.49943036	22.08987328	22.19421219	21.79352393	22.97587525	24.40138944	23.31879323	22.91878027	23.8825035	24.16507321	22.76458007	23.22492434	24.53326509	21.96419842
SURF1	28.52335269	27.51975849	23.447962	26.98381055	26.63117572	26.82747703	25.77984096	26.86738188	26.13539617	26.65785486	26.07887527	27.39173774	27.1718829	26.62950915	26.98174373	27.48416082	27.80199494	27.24943337	26.80341222	25.86301525	24.82289054	23.81938625	19.74753741	23.28347953	22.93072074	23.12697917	22.07939624	23.16694334	22.43496819	22.95746556	22.37843351	23.69125706	23.47134776	22.9291139	23.28135844	23.78366731	24.10157372	23.54898461	23.10296757	22.16260154
TMCO1	29.29898332	27.91501826	28.0828896	27.73298594	28.2979345	28.25813288	27.83815857	26.77618019	27.55046792	27.65587777	28.30029327	28.72370812	28.59814765	28.21085413	28.40928637	27.87132407	27.44726841	28.0235328	26.60300349	26.16756362	26.29897458	24.91501826	25.08289975	24.73298594	25.29796073	25.25814187	24.8381706	23.77615508	24.55045324	24.65589141	25.30026709	25.72372114	25.59812635	25.21081698	25.40927827	24.87131232	24.44726841	25.02356453	23.60297518	23.16757128
