TMEM132E	18.78708314	22.41260938	20.21205103	20.49716672	21.35665238
ARHGAP12	20.73537505	22.03536865	22.1490788	21.94603135	24.01307872
TUBA4A	22.5959151	25.53801083	29.00501395	27.7238383	25.41008747
PLEKHG5	22.63577679	20.59213307	21.51614678	22.70011307	25.49054026
MAPT	19.17414303	14.27823164	18.39146597	16.18313134	18.04644728
TDRD7	20.17035665	21.23134132	23.79520983	23.44531208	22.1286794
X9530068E07RIK	15.375285325555556	20.76506672	23.14393573	22.48804728	21.68303272
SHANK3	22.61232072	23.61436668	21.52712045	22.13564698	25.66223572
RALGAPA2	19.49250065	20.16668412	21.17797726	21.31490017	23.74201178
POU2F1	24.45041846	21.02911262	17.03231483	20.7065778	25.16939998
PLA2R1	16.85063859	17.23323581	16.12416171	18.76827157	17.32703505
CAMSAP1	15.77391187	17.89190827	20.50251815	17.25747072	19.29441658
ANO1	16.440820510000002	19.28987705	17.2435924	19.52116142	18.90601271
MACF1	17.488967176666666	20.80427994	21.94027094	17.59186562	22.06710377
TMEM53	16.21210515	21.07561559	22.02147378	22.00226736	21.25925651
KRTCAP2	16.430074415	22.9033422	24.54339019	25.54798511	23.5682513
SURF1	22.25813497	25.09216616	25.60322996	27.94843256	27.57837926
TMCO1	20.32992003	24.62405162	26.05482092	26.51400416	26.28171219
GM9774	21.09274746	21.9070157	27.49052494	26.06605652	22.8353976
X2210017I01RIK	23.18489244	22.55908226	17.57208585	16.543242261666666	20.74534032
MBNL1	25.45741824	25.77547709	24.45280786	24.68281809	27.25042768
SSR2	20.98099093	23.37278657	24.38771767	25.3549787	23.6830324
LIN9	22.02610903	20.27810117	15.90660879	12.15819941	24.3061213
USP4	20.52075774	21.25482391	24.92623884	23.15056682	21.9816178
RAPGEF2	18.69496655	20.32047556	19.63380233	19.73861184	20.78356821
TRAF5	15.4776318	17.472318	18.54412301	17.5317698	18.90692288
MAP4K4	17.0672978	19.12830402	15.80873798	17.93647116	20.13169748
UNC50	21.98953898	19.91833772	16.976566050000002	21.05953261	20.85010823
ATP6V1H	20.21703116	24.41499749	25.92560517	24.60811814	22.7064507
SFT2D2	16.3085215	22.64913007	21.67055296	24.39486412	22.34513584
IGSF3	17.11706472	17.93658618	19.18575381	20.14308048	20.15678651
IGHV1.15	20.66110046	21.2149576	22.431606	22.80848838	21.94234877
MAST4	15.0673083	18.12873446	15.45606559	19.03209148	18.39578096
OSBPL9	20.43695243	21.23514535	24.51370308	23.7081991	23.36813035
RCOR3	21.20335338	19.80686267	14.22814227	14.79182424	21.93131644
IGHV1.18	19.94649654	20.22081404	23.3854813	21.39702122	22.98276681
CNGA3	15.949040394999997	19.13350599	21.89829471	19.18976425	19.33162771
CYB561D2	23.34570424	23.77263605	15.690456767500002	18.06597879	25.42387047
IGHG2C	25.35208469	23.35729654	25.75406932	25.24688123	27.09446338
CAMSAP2	20.69549084	18.79652447	19.21143443	19.32689684	20.62622683
PCDH7	16.24306238	16.93342556	18.05447184	17.03982939	17.89481184
IGKV4.57	24.95535623	22.59263428	24.10485602	23.61211809	25.1812794
SNW1	29.80157874	28.6969044	23.87727	25.16786987	28.83152964
IGHMBP2	18.59416056	19.0227227	20.34711201	19.37797515	19.4962511
GPR39	15.43583301	21.90065494	19.58543755	21.7146065	22.53071994
UCK2	16.34677341	17.04613283	20.15709154	17.72541286	17.583069085555554
MAP4	24.70524853	23.87530249	26.28015512	25.52972534	25.26305886
TCHH	19.20450189	23.1196531	23.34299495	22.33418189	20.79693395
FCGR4	18.83910842	21.20806583	21.78420709	23.00725539	22.29080888
FCGR2B.1	23.72754337	26.94010925	24.87525557	27.03023236	27.49472671
IGKV2.137	21.24371151	19.07104068	20.06539641	22.30499434	22.69909646
IGKV1.135	21.10405672	19.47465064	21.74225885	20.69752842	21.38316268
IGKV16.104	23.74673419	20.9011711	21.86135995	19.75006140625	21.56606937
IGKV4.55	23.41312598	22.09103662	24.30563436	23.69795182	24.40125929
IGKV4.50	20.90954521	19.07371011	20.36356693	20.03241304	20.78076802
IGKV5.43	18.024120095714288	21.65127816	23.16413739	23.26484931	23.67949309
IGHV10.1	19.39676155	19.023275532857145	22.12085579	21.55323413	22.56257993
IGHV1.82	24.73660306	24.7283221	21.68303272	21.33412759	26.29214356
DCUN1D1	24.10509589	20.96395228	26.20142461	24.41325507	25.82951083
IGHV1.76	24.29172219	23.93813598	24.7702179	24.63599798	26.29179238
N6AMT2	16.4690535	18.84582998	24.67879488	22.3905807	20.67331684
ADGRE5	21.95290651	20.70514384	20.18628475	21.16429133	21.02803352
NA.	18.51264403	21.08186893	25.44638521	25.4516765	22.85540251
LPHN2	19.80566674	23.46326205	21.63143154	23.34462113	23.54698498
SLC35A3	21.2209315	24.18063468	26.37853606	26.59120777	25.39835884
NA..3	18.3809244925	21.66964504	18.68856108	20.92252416	20.71145945
ANAPC5	19.5723394	19.03289861	20.50242102	18.74580232	22.16453656
UNG	19.50471232	20.546468334999997	20.10482523	19.84438856	21.8606782
LRRC7	15.103166621666668	19.41379938	20.11933758	17.8485557	17.47865114
MAPKAPK5	15.41114683	19.670473661000003	26.36076607	21.29854871	21.65189126
GBP6	16.98683087	18.12671959	22.71766325	21.28229267	18.49841684
SLC7A7	23.16760205	23.30479929	18.166303210000002	23.04596908	22.95349259
ANTXR2	15.54650263	17.45804609	16.24321118	19.01778438	17.32440032
NA..4	24.12778223	24.24030811	25.91013034	25.84630053	25.56714888
SLC35F6	14.3270779125	18.75929331	21.87983337	21.56276647	20.17450759
TMEM243	16.712045153333335	22.09013213	22.34161139	22.39913526	21.1330776
LRRFIP2	27.35060176	27.05775679	24.46836756	24.64998505	28.14350553
NEXN	22.81260684	23.68217518	20.91910846	19.20022094	22.19643554
COMMD8	17.57001132	19.995367774285715	21.81025507	21.04420265	26.06603598
GBP5	12.6152158	18.16938189	19.24787885	20.694811	18.45868296
SYDE2	12.06578635	20.70396185	16.74097972	18.31119397	18.22539104
TDRKH	20.71674328	24.21096565	22.57286049	23.52061305	22.53509427
AP5Z1	18.13235413	18.61744953	21.05794745	18.33281019	20.9527647
INTS3	25.310531	25.17199743	21.5850877	22.65335702	25.87248704
FRRS1	20.85908657	23.7788641	22.18231827	21.32991949	20.82034182
NBEAL2	16.328823957142856	16.00770622	19.91996751	17.99480089	19.03558579
RUFY3	20.85346262	23.63478015	24.84747189	24.15390954	24.45104763
AP4B1	14.854564115	17.14261566	20.78420749	16.06381637	17.99524269
AIM1	23.42316529	24.16046428	21.52535305	20.93833407	22.67947172
IL6RA	14.9883908875	18.66098125	18.96175207	19.80128366	17.96133099
UBE2D3	20.40976486	22.0654283	27.36018	27.08901658	24.65741882
NRAS	17.22901592	20.66908315	21.842148130000002	22.1906304	21.35272507
NUB1	21.39273091	20.99638315	25.30629513	23.75694727	21.3983789
