X11.SEP	33.43340575	33.63070719	33.69436583	33.8138295	32.8459537	33.10680622	33.20769297	32.92592201	34.95912905	34.74534976	34.94611217	34.29652395	36.21023581	36.23184962	36.55556434	36.0970252	36.90858011	36.54120904	36.4271738	36.85154916	35.90185425	35.68916693	35.7428429	36.14528037	35.51500397	34.80424345	34.1678818
X15.SEP	32.53194612	32.95046419	32.54120904	33.02498613	33.0299297	33.14071728	32.75334255	32.45071336	33.70470778	33.30334521	33.04139922	33.59779257	33.12231922	33.19160599	33.13461062	33.26192529	32.94349464	33.68394922	33.02498613	32.57992615	33.23363624	33.13307991	32.97117309	32.38020114	32.04139922	31.87554848	32.73327693
X0610009B22RIK	27.52501347333333	27.34095951	28.450813755	28.429190816666665	27.68645607	28.225190538333333	31.341278138123105	28.00303093	29.54811741	30.16038726	29.99496365	28.02432571	28.27141857	29.227868042222227	29.42942041	29.20309625	28.96063641444444	28.58262026	32.01171988	29.05561478	29.21465692	29.80501268	30.99496365	31.2478501	29.28691967	28.21697079	28.2030316
X0610011F06RIK	35.4271738	35.0911246	35.14907195	35.37308628	35.20841996	35.39240838	35.31351702	35.1753376	31.45316901	31.80039112	31.67556143	31.3141926	31.04139922	31.27030495	30.92592201	31.74935169	31.44825352	30.98820628	31.06085159	31.17830917	32.31148839	32.30062058	33.21928095	32.2018639	32.78877204	30.50142418	31.166386
X0610037L13RIK	32.21928095	31.9643031	32.12694078	32.87920551	31.98820628	32.00168951	32.0150479	32.68812489	31.8195507	31.88285328	31.56637962	32.54351551	32.82335227	32.00168951	32.03813151	33.42091481	33.20040294	32.60664349	32.8422113	32.91527476	32.34889369	31.97801052	31.9608558	32.7513485	32.22504022	32.50142418	30.06085159
X1190002N15RIK	30.81573909	31.19601117	31.21928095	30.39304802	31.20769297	31.13001361	30.83092549	31.20769297	28.69644016	29.62156654	30.33031226	30.61104867	30.1723599	30.47266518	30.3087791	29.78643695	30.07367563	31.08004515	31.08004515	30.99496365	30.35152875	30.52962107	30.82335227	30.68812489	29.29131813	28.986851	31.83092549
X1300002K09RIK	27.95393638	28.37451207	27.87408307	27.66627819	27.99765776	27.79575471	28.16997331	28.68645607	28.17474255	28.15073709	27.76445858	28.65858284	27.50512856666667	27.80193329	27.44726841	28.025338676666667	28.143969587500003	28.57181351	28.35363334	27.911292641666666	27.649827158888893	28.08131569	28.18564441	28.408666251666663	27.861796198	28.67303556	28.32388599
X1700021F05RIK	31.75334255	32.19307588	31.73731244	32.494288	32.37503018	32.13613971	32.39304802	31.99496365	30.23077659	28.37451207	30.45316901	30.08638668	30.25349666	31.30334521	31.33564571	31.8937416	31.6285361	31.34095951	30.83092549	30.98141712	31.184234	30.95393638	30.4919014	30.7292301	30.55727741	29.642375	30.184234
X1700021K19RIK	28.12824476	29.19218283	28.016726724999998	27.356215882000004	28.355290113333336	28.01410299	28.612383174999998	28.1433252075	28.77077236	28.43539431	28.82031182	29.44134357	27.16997331	27.41538435	28.28471539	27.407302	28.171471316250003	28.415681017999997	27.80193329	28.54995407	27.80193329	28.42342167	28.596730490000002	28.40324378	26.92025326	28.160569453333338	28.92025326
X1700037H04RIK	27.63200829	28.13613971	28.02960065	27.67303556	27.5089974	28.091118511666668	27.76445858	27.52323501666667	30.12386138	29.7691965	30.14831443	30.11147766	27.56819319	28.49543419222222	29.09898672	27.58978005	26.85043181	28.403622058571433	28.95393638	28.53889888	30.36202112	28.84744795	29.23077659	29.27364324	30.7612913	31.81573909	28.74855219
X1810009A15RIK	29.01371761	29.88867061	28.33671003	30.34095951	30.50142418	32.36723883	29.6543761	31.74534976	32.11458357	32.22791125	31.46295003	32.27863623	31.19601117	31.69228852	31.36723883	30.57542476	30.64581409	30.6628876	30.56637962	31.47749834	31.58888702	31.40324378	31.19601117	32.04139922	33.02828372	30.83845916	29.5862046
X1810043G02RIK	27.6746465025	28.76445858	27.66627819	28.92309042	28.6931198	28.50142418	28.17949608	28.55362039	27.73892349	28.13613971	28.17949608	28.35783332	27.86230591	27.8915705	28.31958585	27.50142418	28.03485638	29.10649425	27.65948902	29.14588769	28.27141857	28.52775833	28.184234	28.72598444	28.19366341	28.31527286	27.71292828
X2200002D01RIK	29.93999719	30.13613971	29.99496365	29.3451965	30.55727741	30.47266518	30.86082698	29.17712128	27.43936321	25.6180691	28.39100019	26.4504184	30.99496365	30.29789078	31.43340575	30.59334667	30.11147766	28.6075256	28.2030316	29.24445152	31.23077659	29.47072738	29.61456315	29.05310209	33.9763042	32.71497611	25.86702832
X2210010C04RIK	28.15073709	27.28912057	27.86820651	27.11147766	27.48965924	27.0990646675	27.43936321	27.04362218	27.04009303	27.716568471	27.78954956	27.37451207	26.81421162	27.6180691	27.8799358	27.94279582	26.93156857	27.71292828	27.644162772222224	26.65948902	26.58978005	29.69478094	29.85934653	27.48615742	26.29087889	26.78954956	27.28029672
X2210016F16RIK	31.98141712	31.67556143	31.7573224	31.89012128	32.24218135	32.02498613	32.0832194	31.9608558	33.1036835	32.67345684	33.0768639	33.1723599	31.93297676	31.69228852	32.00504072	31.80808552	32.73327693	31.72110221	32.61104867	32.43340575	32.53889888	32.93824528	32.53889888	32.40831477	29.98141712	31.2018639	31.58441354
X2310022A10RIK	28.00303093	28.63547214	26.89735285	28.407302	29.39509294	29.86230591	28.84445791	29.01903141	30.59334667	30.88285328	30.35152875	30.20769297	29.83545042	29.82638633	29.87847484	28.95393638	28.79884731	29.32817335	28.29351234	28.67303556	30.38277968	30.33031226	29.39713497	29.35363334	31.08004515	31.37761798	31.69644016
X2610018G03RIK	27.61000086	28.10570677	29.32603126	27.656041862499997	27.535332035	27.97099475375	27.99450274	28.07111992	30.67134918	31.02828372	30.78487812	29.27586448	26.55068808	27.94279582	28.100617630000002	28.70635563	28.01903141	28.45120482	28.73569959	29.82941403	27.34095951	28.73246847	29.20769297	27.98141712	28.433769851666668	28.98413662	29.202506549
X2610301B20RIK	27.92025326	28.176190222000002	31.3551163144113	28.082848294999998	27.90884849	28.056183795	27.45274026	27.71292828	28.93156857	27.8799358	27.86820651	28.33671003	28.41538435	27.54627841	27.97048756	26.52701255	29.37243774	28.02960065	28.40324378	28.83243538	29.15557024	27.51653107	27.56819319	28.55362039	28.54627841	28.09143991	27.6389277
X2700097O09RIK	27.28912057	26.739670675	26.75174753	26.44411152	26.53148141	26.99765776	27.6180691	26.8647385375	26.72598444	26.43141446	26.78954956	27.16997331	26.68645607	27.43936321	27.349123270000003	27.004013724285716	26.19648026	26.928368316	26.81421162	26.43936321	26.97596269	27.09143991	27.05050964	26.701562047142858	26.45513053	26.96499157	26.25889665
X2810007J24RIK	36.3600596	36.36821505	36.32361761	36.36169439	36.27239229	36.48231535	36.53397747	36.51793926	31.98141712	32.05762769	31.87188217	31.44825352	31.15436347	31.17830917	31.184234	30.91170815	29.7080016	29.92592201	30.14831443	29.85638107	32.85712301	30.7292301	32.58665201	32.0150479	27.67976142	28.85340951	29.50710782
X2810408M09RIK	29.96774218	31.36202112	31.23077659	31.7573224	32.01171988	30.73731244	31.39304802	30.97459585	31.83469725	31.82335227	31.90813269	30.71292828	30.92592201	31.47266518	31.61544044	31.4919014	32.36984063	31.60664349	31.04791253	30.67134918	31.34625381	32.19307588	31.90454836	31.27586448	31.67976142	30.83092549	31.2134986
X2810428I15RIK	31.41840359	29.49762261	31.04791253	30.61981888	31.54351551	31.23649024	31.13613971	30.80808552	28.04009303	28.26248545	28.38689579	28.00303093	27.83243538	27.75811706	28.45904558	27.80193329	28.4194086	28.95947457	27.986851	28.67640241	27.31527286	27.83845916	28.18895641	27.59690449	31.42342167	31.80424345	30.26472392
X3110043O21RIK	28.80501268	30.413368	29.89735285	29.99496365	29.02432571	30.52962107	29.66627819	28.46295003	30.33031226	31.06727786	30.64581409	31.07367563	29.72273146	29.27141857	29.7691965	29.58082475	28.64581409	29.85043181	30.61981888	29.54074731	30.20769297	30.86082698	30.61981888	30.1723599	29.14588769	30.47266518	30.42342167
X4930402H24RIK	28.98413662	28.39509294	29.05310209	28.48615742	27.86230591	28.85638107	28.35783332	28.16038726	27.91456214	27.5089974	27.85638107	28.56456377	29.05310209	28.16518825	28.4274236	29.19835511	29.79110336	29.72110221	29.40932684	29.98141712	28.96774218	28.33671003	27.82638633	28.57181351	28.4274236	28.21233934	28.34095951
X4931406P16RIK	27.49381099	29.29570322	29.54074731	28.579027	27.16038726	28.82335227	27.89735285	28.72273146	28.94837686	29.30007503	28.50142418	28.39100019	32.07367563	31.166386	31.72110221	31.73327693	31.61104867	31.58888702	31.65010145	32.33031226	31.05439656	30.85340951	30.29789078	32.0768639	30.40324378	30.09898672	29.98141712
X5031439G07RIK	31.21928095	31.20769297	29.05310209	29.00571003	29.426514089	30.07367563	30.67976142	30.67134918	31.7691965	31.83092549	31.184234	30.72110221	30.39304802	29.70635563	30.054913836000004	29.4274236	32.16038726	28.77705862	29.3848392	28.306608	30.57542476	31.04791253	30.83092549	29.89735285	30.70470778	29.96774218	31.04139922
X6430548M08RIK	28.83545042	28.56819319	27.58262026	30.12386138	28.37036042	28.42342167	28.51653107	28.41134883	32.54811741	31.89012128	31.14223991	32.14223991	31.54351551	31.2478501	31.61104867	31.27586448	29.88139528	31.45806781	31.35152875	32.75930822	32.0768639	31.35152875	30.79265548	31.39815491	28.98413662	27.65948902	30.08638668
X8030462N17RIK	27.92025326	28.46295003	28.74275283875	28.95393638	28.33671003	28.80501268	28.6075256	28.31527286	29.14345686	29.32388599	29.24671813	28.80193329	29.3786518	29.37036042	28.964232220000003	29.0964755	28.60045355	29.37451207	29.75174753	30.19601117	28.45120482	29.6628876	29.83996119	29.57362026	31.06727786	30.56637962	27.75811706
X8430427H17RIK	28.95393638	29.16997331	28.90884849	27.57542476	28.43936321	27.89735285	31.341278138123105	28.20769297	28.17474255	28.04531074	27.93719312	27.6931198	29.09143991	29.93999719	30.34095951	30.26472392	28.54259337	29.81115182	28.92592201	30.04791253	29.53889888	29.21001803	28.43539431	30.06085159	31.64151395	32.73327693	29.75970505
X9030617O03RIK	34.15285359	34.26891172	33.88830771	34.37632466	34.38277968	34.31689175	34.33697599	34.5697782	33.13919304	33.31689175	33.0640683	32.9848157	32.88103055	32.90454836	32.87004551	33.27586448	32.18127463	32.1901346	32.07048029	32.15436347	33.1753376	32.86820651	32.88649186	32.79265548	33.51793926	33.89735285	33.26192529
X9030624J02RIK	32.01171988	32.34360908	32.22504022	32.31689175	32.22504022	32.5202832	32.47024252	32.38792298	33.70470778	33.99327727	33.8328126	34.01836825	33.6628876	33.8422113	33.40831477	33.64151395	33.68394922	33.80424345	33.95046419	34.05924054	33.78487812	33.43340575	33.79459328	34.02663587	32.5202832	32.95566935	32.97801052
X9930111J21RIK2	30.90454836	30.46295003	31.88285328	30.64581409	30.97459585	29.85786456	30.78487812	29.91170815	33.494288	33.68394922	33.51793926	33.43340575	32.13307991	32.92415291	32.60443585	32.38792298	31.9608558	32.42091481	32.69020821	32.7612913	32.20478138	32.87371649	33.04303031	33.10680622	28.07111992	30.7612913	32.1989405
A1CF	35.0832194	34.77018161	34.75533385	34.81859874	35.18644956	34.82809019	34.7799959	34.69954607	29.80808552	29.87847484	28.91456214	29.28029672	31.26472392	31.49667065	29.54443707	30.04791253	29.71292828	29.73408493	30.39304802	28.59334667	31.13613971	28.87701241	27.94279582	29.22158742	27.6389277	27.85638107	29.1723599
A2M	36.03894913	35.89509688	35.85387422	36.12424667	36.20660181	36.39719874	36.18275507	36.2156697	35.23720286	35.63612069	35.55270468	35.69176872	34.93297676	35.01005299	34.95480313	35.00168951	34.92857158	35.47327022	35.11070014	35.04709997	34.8422113	35.97416845	35.55270468	35.40197325	32.56410945	32.28140266	33.76524932
A430005L14RIK	31.77705862	31.55727741	31.42342167	32.15737851	31.78487812	31.34095951	31.36723883	30.86082698	31.23077659	31.25349666	31.8195507	31.80039112	30.83845916	30.1723599	30.48231535	31.20769297	30.96774218	30.184234	31.23649024	29.93999719	30.83092549	31.43340575	31.7413367	31.80424345	31.09270045	30.48231535	29.89012128
A630033H20RIK	28.68311263	29.11147766	29.13124091	28.298936458999997	27.83845916	28.15557024	28.54995407	28.28471539	28.59334667	29.6931198	29.42942041	30.48231535	28.9511593	28.68979178	29.27364324	29.54074731	28.97869248	31.03485638	30.19601117	29.77391891	28.35363334	29.96774218	28.28471539	29.29789078	28.896116553333336	28.85043181	28.99496365
AAAS	29.82335227	30.42342167	30.38277968	30.26472392	29.95393638	30.36202112	30.59334667	30.67976142	30.58441354	31.13613971	31.2018639	31.166386	29.76445858	31.22504022	30.92592201	31.30334521	30.6543761	31.1723599	31.02168099	30.69644016	30.7691965	31.1723599	31.10524571	31.11768281	31.95046419	32.23649024	32.64366562
AACS	35.04709997	34.64688712	34.72517188	34.86544361	34.60884776	34.5697782	34.6575738	34.69954607	32.36463233	32.25067615	32.11768281	32.2018639	32.03157379	32.07367563	31.91883258	31.7691965	31.90813269	31.8422113	32.11147766	31.67134918	32.10836505	31.59779257	31.99496365	31.6543761	34.42091481	34.50023726	33.9848157
AADAC	37.48231535	37.31520537	37.3649584	37.32361761	37.63881984	37.58385338	37.70470778	37.52670947	33.48231535	33.7352961	33.90634164	33.56410945	35.52962107	35.75533385	35.70470778	35.81621609	32.74334462	32.80424345	32.56410945	32.61544044	35.25841934	35.2478501	35.41147511	35.04709997	29.93999719	31.55727741	30.71292828
AADAT	35.4396109	35.12617154	35.09898672	35.68916693	36.1790511	35.88603754	35.95046419	35.96988745	31.33031226	31.64581409	31.25349666	31.32495903	33.9848157	34.47629157	34.24076068	33.95046419	30.44332122	30.55727741	30.86082698	31.61981888	33.1723599	33.17384952	33.51793926	32.65010145	29.51276915	29.89590944	30.88285328
AAGAB	30.64581409	31.05439656	31.14831443	31.28140266	30.50142418	30.96774218	30.89012128	31.16038726	30.89735285	32.1901346	32.35152875	31.58441354	29.78019151	30.19601117	31.2478501	30.51088451	29.75493581	30.48231535	30.90454836	30.47266518	30.413368	31.58888702	31.22504022	30.53889888	31.1901346	30.53889888	30.90454836
AAK1	31.56183569	32.08954702	32.01836825	32.09584701	31.90454836	32.03157379	32.43589102	32.41840359	32.61104867	32.88103055	32.74534976	32.78877204	33.28967028	33.82335227	33.96774218	33.5061621	32.30606472	32.95912905	33.04465955	33.31689175	33.40831477	33.07048029	33.36984063	33.54120904	32.94349464	33.1901346	32.80039112
AAMDC	30.7292301	30.75334255	29.72273146	30.48231535	30.35152875	30.413368	29.83545042	30.86820651	30.89012128	30.69644016	30.52962107	30.89735285	30.82335227	31.04139922	30.91883258	31.85340951	31.27030495	31.6543761	31.55270468	32.31958585	31.71702104	31.17830917	31.35678447	31.75334255	30.38277968	29.91170815	30.06085159
AAMP	31.2478501	30.94698362	30.83092549	31.23649024	31.166386	31.36202112	31.08638668	30.51088451	31.62418407	31.59779257	31.7691965	31.34095951	31.46781579	30.74534976	30.6543761	30.93297676	31.17830917	31.28140266	31.10524571	31.47266518	31.48711634	30.98820628	31.02828372	31.83845916	32.60884776	32.46781579	32.95912905
AAR2	29.12878526	29.89301826	28.90884849	29.3786518	29.3087791	29.26695892	29.85192142	29.4919014	29.3848392	29.54443707	30.95393638	29.87114778	28.69644016	29.642375	29.17712128	29.83394368	29.25124069	30.14831443	30.98141712	29.3848392	29.15557024	29.60928821	29.43738012	29.95393638	29.78643695	30.27586448	30.19601117
AARS	36.26716828	36.34195367	36.11458357	36.69176872	36.4427035	36.61159837	36.44733	36.41147511	35.28623119	35.31689175	35.05520502	35.37955578	34.59223305	34.68916693	34.71497611	34.80904444	34.82809019	34.92415291	35.13766718	35.26542273	34.88376379	34.79942643	34.90185425	34.97202954	36.82809019	36.37955578	36.75533385
AARS2	31.9983305	32.166386	31.21928095	32.19601117	32.55727741	32.57090928	31.71292828	31.8459537	30.90454836	29.89590944	30.79265548	30.47266518	30.79265548	31.11768281	31.02168099	31.52962107	31.43340575	31.97801052	31.42842235	30.67976142	31.04139922	31.97801052	31.13613971	31.19601117	31.44332122	31.82714385	33.0299297
AARSD1	32.91883258	32.74735211	32.44578948	32.71497611	32.87554848	33.01171988	33.15888367	33.0299297	31.42842235	31.68812489	32.09898672	32.2134986	31.73327693	32.04791253	32.32763813	32.45071336	31.35678447	32.2134986	32.39560372	32.64151395	31.83469725	32.35678447	32.30606472	32.23363624	32.9983305	32.8422113	33.06085159
AASDHPPT	29.86673362	29.61280698	29.12878526	30.02168099	29.39509294	28.93999719	29.38689579	29.0889155	27.95947457	27.04009303	27.57542476	28.2030316	28.40324378	28.404396133999995	29.32817335	28.18895641	27.9922645	27.97048756	28.41134883	28.66627819	29.41538435	27.85638107	28.32388599	28.44332122	28.86525922	30.3087791	29.53704809
AASS	37.90858011	37.65890409	37.59083981	37.85735479	37.42873431	37.55556434	37.60471199	37.61845204	33.10836505	33.17086874	33.6628876	33.63070719	35.81859874	36.02663587	35.87234097	35.87920551	33.00838417	33.72517188	33.55270468	33.78487812	34.8375196	35.27239229	34.95480313	34.68394922	31.2134986	32.2841638	31.97459585
AATF	28.72273146	29.21233934	29.50521576	29.99496365	29.35573486	29.12386138	29.20536417	30.5202832	30.71292828	30.81573909	30.6543761	30.42342167	30.38277968	30.37243774	29.60222482	30.80039112	30.04791253	30.31958585	29.77548962	30.03485638	30.33031226	30.06085159	30.21928095	30.83092549	31.73327693	32.8991551	31.9294537
AATK	29.252422596000002	28.297347523333332	30.70470778	28.1989135375	29.481806581999997	29.19131183	28.690380345	28.460415774	30.99496365	30.94698362	30.7292301	28.69975289	29.46878697	29.68645607	30.14831443	29.81573909	29.83845916	29.75174753	29.54259337	29.88430982	29.53148141	30.34095951	29.98141712	29.68812489	29.359795873750002	29.411140375000002	29.13858289
ABAT	36.4177751	36.12617154	36.02869539	36.4972657	36.58385338	36.46872629	36.31520537	36.51353409	32.18127463	32.22504022	32.57316879	32.59557133	35.11845658	35.30674379	35.10680622	35.3600596	34.47024252	34.43340575	34.11458357	34.32361761	34.39560372	34.2478501	34.35021182	34.30334521	30.12386138	29.23534932	29.44529617
ABCA1	32.01171988	32.03813151	31.75334255	32.07048029	32.08954702	32.64795936	32.1723599	32.36723883	32.15134212	32.56637962	32.34889369	32.76327167	31.33564571	31.23077659	31.32495903	30.83845916	30.51088451	30.82335227	30.91883258	31.11768281	31.29789078	32.34625381	32.184234	31.94698362	28.31958585	30.36202112	30.45316901
ABCA3	28.95670813	29.77548962	30.7612913	29.58799343	28.92874805	29.15073709	27.07111992	29.28471539	29.16518825	30.31958585	29.65608242	30.26472392	30.13613971	30.6628876	30.77705862	30.26472392	29.38894945	31.5202832	30.64581409	31.25912121	29.74053274	30.72110221	30.06085159	30.77705862	30.80808552	30.02168099	29.55178839
ABCA5	27.70635563	27.16038726	27.433991286666668	27.19835511	26.595222773333333	27.106027066000003	27.849107186666668	27.599591013333335	28.16038726	28.14868297111111	27.29789078	28.71292828	28.04531074	27.53889888	27.3661968	28.78643695	29.14588769	28.11147766	28.159105071666673	27.14102193	27.3661968	27.788931966	28.812142241666663	28.08131569	28.57181351	31.08638668	27.74534976
ABCA6	34.33031226	34.67345684	34.61981888	34.90185425	34.63612069	34.84688779	34.74534976	34.6681819	31.15436347	31.20769297	31.27030495	30.98141712	32.47749834	32.74334462	32.57992615	32.67345684	31.25349666	31.6543761	30.86082698	31.21928095	31.9983305	32.15737851	32.184234	31.7612913	31.54351551	32.06727786	30.7691965
ABCA7	28.82941403	28.51276915	28.936066756666666	28.79265548	29.094787705	28.44332122	27.996290585	29.10399608	29.01371761	29.85489605	29.45120482	29.92592201	31.2018639	31.07367563	31.11768281	30.92592201	30.6628876	31.04139922	31.29789078	31.28140266	29.74053274	29.7178382	29.93999719	30.80808552	28.37451207	28.86230591	28.7292301
ABCA8B	32.06085159	31.93999719	32.2134986	31.92592201	32.84033645	33.04628696	32.61981888	33.0299297	28.24898118	28.84445791	28.79884731	29.47266518	29.86820651	31.07367563	30.85340951	30.77705862	31.15436347	31.71702104	30.98141712	31.27586448	29.476533	30.34095951	29.96774218	30.27586448	28.84744795	29.43738012	28.04009303
ABCA9	29.66966083	29.7178382	27.79575471	27.407302	30.6285361	30.57542476	30.25349666	28.17474255	34.1901346	33.99327727	34.13001361	33.93297676	30.413368	30.44332122	30.77705862	29.86082698	31.34625381	31.60664349	30.71292828	32.09898672	31.48711634	33.13001361	32.23649024	32.30606472	28.87408307	28.90598316	28.59334667
ABCB10	32.73932597	32.4919014	32.55727741	32.57316879	32.87737815	32.69228852	32.77901747	32.82335227	30.42342167	30.81573909	30.89012128	30.40324378	31.51088451	32.07048029	31.75334255	31.70470778	31.79265548	30.98141712	31.05439656	31.35152875	31.08004515	31.86082698	30.80808552	31.52962107	30.91883258	31.30334521	30.69644016
ABCB11	36.2478501	35.91527476	35.83045333	36.11652137	36.61159837	36.48231535	36.4003835	36.50320272	32.6628876	32.18718732	32.7984611	32.85897618	34.63612069	34.45194171	34.55841833	34.1753376	32.12386138	31.72517188	31.64581409	31.42342167	33.89735285	33.9763042	33.87920551	33.59779257	32.27308739	32.60884776	31.53889888
ABCB1A	29.62505553	27.84445791	29.73085019	27.91456214	28.02432571	26.93156857	27.6389277	27.02960065	30.06085159	28.39509294	28.5202832	30.67134918	30.94698362	30.91170815	29.99496365	30.29789078	30.52962107	30.13613971	30.61104867	29.38277968	33.2478501	32.70057989	33.00671341	32.30606472	32.8937416	32.4108436	30.53889888
ABCB1B	28.62156654	27.47072738	28.68979178	27.6180691	29.69478094	28.37036042	28.2399076	28.081153375999996	27.97048756	27.64581409	27.66627819	27.3661968	28.60045355	26.77705862	26.06085159	28.51653107	27.02960065	27.94279582	27.6389277	28.45120482	28.3661968	26.88576488	25.74406679	25.986851	32.97288549	32.2018639	31.1723599
ABCB4	34.31013438	34.16038726	34.22647645	34.45194171	34.29652395	34.00168951	34.28967028	34.22647645	30.93297676	31.11768281	31.09898672	31.09898672	32.86082698	32.06085159	32.73125493	32.42342167	31.67556143	31.12386138	31.57542476	31.28140266	32.64366562	32.74334462	32.53426743	32.47266518	32.87371649	33.01836825	31.55270468
ABCB6	31.98141712	31.61104867	31.38792298	31.53426743	31.24218135	31.6628876	31.6285361	31.08004515	30.12386138	30.08638668	30.60222482	29.7292301	30.07367563	30.4919014	30.33031226	30.55727741	29.55178839	29.38277968	30.11147766	31.35152875	29.11892064	30.64581409	30.7292301	29.7879941	28.65948902	31.08638668	31.34095951
ABCB7	33.8138295	33.7352961	33.58665201	33.39560372	34.03485638	33.71497611	33.7352961	33.71497611	32.42842235	32.21059871	32.57992615	32.21639267	32.32227494	32.31958585	32.55499286	32.62418407	31.58888702	31.53426743	31.88649186	32.36463233	32.45071336	32.44825352	32.39815491	31.4919014	32.79265548	32.74534976	33.91527476
ABCB8	32.43340575	32.54811741	32.09898672	32.53889888	32.09898672	32.24218135	32.59334667	32.53194612	30.1723599	29.75174753	29.73731244	28.71620341	30.67134918	31.23649024	30.98820628	30.40324378	29.48231535	30.48231535	30.00838417	30.19601117	30.98820628	30.88285328	30.57542476	31.6543761	30.94698362	30.19601117	31.6543761
ABCC1	29.8459537	30.11147766	30.53889888	30.00838417	30.35152875	29.67303556	29.37036042	29.96774218	32.25349666	32.11147766	31.97801052	32.21928095	30.93297676	31.35678447	31.64151395	31.48711634	30.14831443	31.86452146	31.21928095	32.13307991	31.70882388	31.53889888	31.78097367	32.00168951	32.55955835	30.40324378	32.08638668
