RBM8	21.2526250933333	13.5250708783333	20.82541021	20.6109540766667	16.6066323066667	12.9923995833333	16.1052682666667	15.4947690483333	18.1710646333333	9.05189919666667	9.24873237333333	8.752973285	5.730973865	5.93476660833333	3.12183124833333	5.75317832	2.69341695833333	5.95443976666667	5.75521665833333	9.01257474166667	6.11328455333333	5.97079824666667	3.11178756666667	11.7395696116667	18.590669	15.7552366283333	19.171478145	19.734021825	20.1349621733333	16.6030056683333	20.6613219266667	20.775389965	20.6285973366667	20.99491734	13.8620573283333	22.8810069016667	26.2225733366667	26.4775258333333	25.07378545	24.0018824016667	23.9714579133333	23.4893718583333	22.1730740933333	21.2896734816667	17.27986314	20.0652294166667	16.3763221266667	12.91627118
SLC39A7	24.0782312233333	24.3600153566667	23.92907378	23.729391365	22.7275325983333	21.4439400116667	17.1604418366667	20.6409345733333	19.8181066383333	19.6290601083333	19.425786305	19.14664862	15.20755698	15.5986910083333	15.56443095	9.39635589833333	15.09414132	18.0958191833333	15.072064545	14.7399989616667	8.97256189	14.9518577016667	12.1135233116667	9.26618126166667	9.012593375	9.09911756	9.04829222666667	6.24143093333333	6.00271857666667	5.765387235	6.291590395	6.6023788571428526	8.90730027805555	5.135506645666666	4.640127419583332	4.282231857777776	12.93485152416665	12.188447399444447	13.23414108933334	12.326566155833326	7.948860265416667	10.331703053750008	10.096537907083333	12.2796100658333	9.305668534999986	3.236155595	4.079980081666667	4.383065087083335
IGKC	23.2902818716667	14.9823837816667	14.7380467933333	11.3832771516667	11.1075084083333	7.39750938	10.85867131	10.4728346233333	14.0622655783333	10.4906817716667	10.7972749133333	17.9197778866667	21.8820144366667	23.810864035	24.8997094183333	25.2404953216667	24.9950670566667	24.7043854133333	24.4897172366667	24.4489646483333	24.06705283	24.064499465	24.0694963183333	23.4668384	23.0878731866667	22.7445717616667	22.8133410966667	23.0076773216667	23.664791285	24.5431124516667	25.8382460433333	26.4143856183333	26.6002402183333	26.4315380183333	25.8057583933333	25.2136612116667	24.4729771783333	25.4736938216667	25.1315249716667	25.09617156	24.6315747133333	24.2546823816667	23.78905801	22.161221	20.9180483466667	16.5294058333333	9.04374453166667	12.592321868833338
IGHM	18.09052723	16.9812490833333	16.6670334783333	16.3797188516667	15.8491352083333	15.4259418733333	15.16661698	19.14239573	15.6785776183333	18.7312886083333	19.6279341633333	20.7201714533333	22.0677951683333	23.7055185766667	25.07325064	25.0134644783333	24.4149360066667	23.630991505	22.5743251766667	21.864258665	20.9213217033333	20.1008257783333	18.822414045	19.04878754	15.869007795	12.8812541483333	15.31322884	11.87716661	12.46506248	12.0587237483333	8.93610340666667	3.18768072166667	6.19117149833333	5.453346533999994	3.880744670555553	13.581771875	14.51861949916665	8.495061658749993	9.810659422083342	16.740924195	8.499189054166651	8.193970059999986	18.42450207	6.20375652333333	9.05044234666667	2.19179379	2.90686558	2.44439841
IGHA	22.7906744366667	21.4836657216667	21.298335458333302	21.3864322166667	21.0641572966667	20.7481729716667	20.2269641933333	20.4209369	20.2704293416667	20.8682596733333	20.712945495	21.027520345	20.6765570733333	21.3356610716667	22.1555258433333	22.692073275	23.4322812816667	24.0463231333333	24.0979858016667	24.3777141716667	24.1669736566667	24.0471846	23.7399911533333	23.7269465333333	23.4929931316667	23.1122893983333	22.533711915	22.24451622	22.72117872	23.2669479116667	24.0132974433333	22.9713856183333	21.5648838833333	21.61957808	20.76707756	16.94662082	10.38583121	21.7717974066667	17.6081495733333	15.4476367783333	6.69167545833333	6.853412295	3.13275883166667	5.90892773833333	2.88495417	2.90883019833333	2.872384224761902	4.645336071666666
SRCAP	16.8065048683333	15.094616925	14.7432167	12.7946471466667	14.4175976066667	11.347154245	8.74578089	11.78033359	8.42275596	6.03905497833333	5.82203418166667	2.84928091166667	8.46660095833333	7.853491945	13.4093723783333	11.0148978683333	10.5577602133333	8.55675141833333	10.7897804	8.67630232833333	17.9404451466667	13.474671855	14.1707051366667	7.70812149333333	11.0883069066667	14.6865245533333	14.5308302583333	19.712226985	21.78939063	20.5876095283333	18.8050660483333	17.646913905	16.1315276583333	2.74238857166667	2.7002136	8.33580008833333	7.94501443388889	9.115744137777776	8.711242249444433	9.545420695833315	4.018021785	6.60908090333333	10.482798806666686	9.046037123333335	10.8746462466667	3.721419445	13.59774392086427	13.032268287496871
KTN1.1	19.07676514	19.047187245	19.31254629	15.195262225	14.1565882683333	8.30688899333333	2.20921815666667	8.988795532000006	7.199469559000003	2.09652515166667	2.185553155	2.54938447166667	5.6799036088333335	4.497422175	9.02341843	11.3637430316667	4.73124499666667	4.59820063666667	6.647667535	5.07943991	12.73195841	7.13802366333333	7.31890176166667	4.20085751	7.76016994166667	10.0108200866667	2.69383022	7.62557758833333	5.53999942	7.950351685	8.19593536	8.040546085	5.34575432833333	5.53794743666667	2.60181344333333	2.46995500833333	2.903436365	2.75674098666667	7.237613038055557	6.709842297142852	8.347339372916657	14.347145954583318	10.447392302083323	8.4870469261111	11.532655523333315	7.772632689166665	11.98553730611111	9.1609040911111
TNS1	19.8393842983333	19.7949127366667	20.0987800683333	19.0959614733333	18.2181248616667	14.818209065	16.841703585	17.362321295	14.269480305	14.23392499	16.8996238033333	13.50998962	13.3566821683333	14.0212267133333	16.25157046	14.9884564066667	7.40361248333333	10.5818028083333	15.14627157	10.6925785033333	12.6012089283333	12.64147145	10.4133328316667	7.96781702166667	10.778435605	16.6793879266667	14.23185089	16.8231270366667	14.4946182666667	14.2193781933333	17.3332102566667	13.9132841066667	17.1641780133333	14.5889964366667	18.03209639	17.6555020866667	17.8643203366667	18.387543575	17.5760670416667	11.0774498666667	11.03635826	10.34302079	7.75631575	2.48556728166667	2.43234854833333	4.93975691	13.59774392086427	1.71509914833333
BZW1	9.45520459333333	5.68730633833333	10.936457623148147	6.033967495	12.5857193383333	9.96061635166667	9.74863882166667	9.64761340833333	11.8790291633333	11.6989555916667	11.5950241916667	14.18231215	14.1845896466667	6.04592865166667	16.5862865216667	8.26476725833333	11.1682858783333	11.2003894016667	13.4791882733333	5.953640665	5.43968990333333	5.71973878333333	8.28730690166667	5.25593621	11.1714661533333	8.33884279	6.25041526166667	3.05399199	3.12803395166667	8.31997726833333	8.815194515	5.90381668833333	11.89947904	21.5694312066667	21.60489448	19.0377414133333	12.4398708633333	6.01624703166667	9.02557317333333	5.65871921	5.40077419833333	8.12499861	3.45655593833333	4.840207704166669	7.4648737711111	4.56216419916667	2.28911827	2.397966126666665
ATP5G2	26.3454001483333	12.8444354833333	17.74768172	26.3695634916667	21.041749665	24.670586275	20.2948436466667	24.145971165	23.8544433833333	24.130850665	23.9896918183333	23.8456747483333	23.8318797933333	22.51936303	24.1991540433333	24.1709456216667	20.275670245	24.6708756716667	20.4431084516667	24.7417641366667	25.1189374683333	25.4311196716667	25.8523467483333	26.0330223583333	26.3556405683333	26.17718858	25.6355923866667	25.5609970666667	25.2468654366667	24.8156240616667	19.5922375133333	23.808612945	20.7260358	15.1580966333333	16.607256795	12.312802895	19.6916999216667	11.4012227833333	18.89660192	7.43558639333333	3.54937550833333	3.53559885833333	7.118567775	3.521152695	3.1946174674999996	5.795836934333332	2.4952144211111085	3.13059989666667
