IGKC	17.95532638	17.32975255	17.72979995	15.45246648	16.97153233	15.787821386666666	15.782376606666666	15.662634768333334	16.629769595	15.37235497	15.14461842	18.723037544999997	18.49802721	19.78695396	20.56141568	21.78608333	24.00727241	22.69257741	23.56558104	23.90839051	23.18655573	23.07220017	23.86249519	23.98797877	23.45788795	24.07046501	24.87900101	23.71460618	23.71103853	24.48480624	23.39963062	24.38975375	24.19407697	24.56604573	23.6565463	23.91979888	24.13844626	23.51014517	23.12172527	23.84412273	23.52133218	23.80793827	23.43504465	23.41918367	21.78196837	22.98842969	22.589666	21.73537463
IGHM	18.18427971	15.58228902	14.40147955	15.162336304999998	15.07237932	16.0101597125	15.307342442000001	15.433153166	15.320887255	15.668495177499999	14.54309225	15.50193046	17.00997073	18.00586026	18.86202888	18.6294171	20.19520517	19.3600133	20.33134232	20.30863789	20.55309395	20.07848572	20.81002006	20.40758831	21.15307511	21.0701216	21.32174152	20.52840928	21.5749173	21.04760123	20.74378008	21.78727966	21.46747272	20.29502115	21.17633449	21.80033474	21.60828776	21.36490249	21.25609176	21.40442074	21.26287308	20.88844376	20.51393284	21.16324735	20.36463591	19.95957326	20.50445921	18.97558771
GCDH	16.79399695	16.35469705	14.80700266	14.22693896	14.573357423333334	16.427824846666667	15.46307729	14.030849544999999	14.671107133333331	15.312821405	15.069899052	15.437456137142856	15.02924408	16.37609147	16.85964397	17.13381451	19.17314276	17.98565852	19.25974097	17.74393371	18.48424467	17.4877066	16.1973319	16.08379094	17.89629101	18.76947201888889	21.006245658888886	18.64839621	19.96916305	26.67357479	28.63675167	27.97683679	26.39515835	25.80678346	24.6116679	23.87398933	23.47679576	21.88636082	20.41462434	21.3016776	21.50968658	22.17542072	22.77297838	22.87331362	21.82826706	21.11356223	21.24719334	19.56521553
KHK	18.29742233	16.8712435	16.3688645	17.127279	16.23961717	15.59058705	15.41650067	15.82025377	15.988055928	15.886154864285714	15.33301555	15.384094648000001	15.14553417	17.33987609	17.4452493	16.58766033	23.21194606	27.86271974	30.26718224	29.50180379	28.68525333	27.42077431	27.32508775	26.03601009	25.82201529	25.47302149	25.03334473	24.0190315	23.46301254	22.66427214	22.15004009	21.97494842	21.50799444	22.33835038	21.82489233	22.48883185	22.47172011	22.1830456	20.93358765	22.27064921	22.25597626	22.08164109	21.7677759	21.66257842	21.58150633	20.65035847	20.52964883	18.67387148
HRG	19.27621757	19.36369632	16.53122914	15.743732348571427	15.30395908	14.77488999	16.202453484285716	14.83777574	15.9572381	17.21713414	18.77488034	20.41730554	21.02837083	21.40228815	22.04543606	21.86917699	22.91763376	21.79823961	22.06286204	21.53279013	21.305133820000002	20.96620759	21.25430492	22.44012424	21.20275577	21.91345811	22.42005813	21.27429454	20.05603038	20.33123297	18.81199864	18.93425237	19.67435263	19.84323868	18.8047077	17.99634659	18.95892365	17.96612801	17.82923341	17.35974098	18.937009573999998	16.76747325	16.38466572	16.64302471	15.68950666	16.16010777	15.42038792	16.186706295
ACADL	18.40669912	15.91468878	17.13842181	16.45864691	18.87870655	18.0512355	15.637258377500002	15.81302959	19.15425197	16.73265768	15.55104732	14.61125539	15.460638836666666	16.022500772500003	17.082101169999998	14.05545192	20.10533692	21.53255236	25.12289437	26.24156326	27.37592091	27.73246848	29.12057768	27.92116176	28.10978524	27.86726404	27.02051578	26.28160608	25.78261798	25.39545258	23.74663169	24.4159646	23.63278503	23.60715882	22.49984418	21.94352965	21.43608778	21.3971257	20.20693446	20.71674328	20.77563359	19.77959914	20.17340997	20.80585485	20.8093136	20.18990779	21.14226976	18.92552836
SERPINA3K	27.87238134	27.23562323	25.28351489	24.15715208	22.15489875	21.91619474	21.79626027	21.47139788	21.39874421	21.05304887	20.35649173	20.54481826	20.55599798	20.77249581	20.85916242	20.88091748	22.15838564	21.18040758	22.01181724	21.70421479	21.75955055	21.28771294	21.45467933	21.27770342	21.4237812	20.8298938	21.10303227	20.80899951	21.41581035	21.91466287	20.61782345	22.07005574	21.33532765	21.50794607	21.1077643	20.84414256	20.78755906	20.34039019	19.8397989	20.00894968	20.45583389	20.42316619	20.32267747	20.82687197	20.00785538	19.75344365	20.04553705	18.33856665
NA..12	21.62471024	22.3192071	21.03496617	20.48345466	19.15499359	19.44687935	18.55157685	19.69348526	19.26632218	20.63794529	20.81831457	21.16324735	22.40753567	23.39715143	23.699753	23.57461674	24.77147783	23.21901146	23.37238805	22.55403067	21.63191995	19.41253884	19.24845806	18.14723971	20.02337129	19.90015482	20.09365096	20.07913708	20.62221004	21.03791756	19.36420948	19.84630299	19.93474045	20.14382786	19.94735299	19.92182786	19.94578244	19.47054568	19.12482558	18.97631519	18.95503969	18.7412991	18.03440673	18.87132473	18.02269832	17.82246502	18.08866921	16.04313411
PDIA4	16.15677439	14.40872778	15.16941615	12.30309576	15.36285049	15.38657771	12.37512091	15.19948065	15.67763583	16.13898985	13.14763423	16.302608654	12.92946185	15.86981069	16.57434222	18.02907689	21.1310688	20.56290664	21.87147251	21.65355405	21.85090903	21.51060434	22.6542971	22.43547723	22.61261319	22.16962197	23.03531813	22.86523581	23.53362167	24.37709672	23.4751883	25.07859032	25.4871087	26.11533298	24.84421848	24.72681607	24.51213625	24.00975149	23.40457627	23.99066431	23.75307481	23.71690997	23.01268676	23.4074318	22.70630314	22.71948178	22.6625782	20.99348367
YARS	14.75983618	13.5456885	14.878242006666667	15.598077373333332	13.51483731	15.04494903	14.591456555714286	14.358537103333335	13.67109873	14.209862531999999	13.86283105	14.71660514	13.95900575	14.78941172285714	15.161835924285715	14.920214648333333	15.4580541	15.412302588571427	14.53515385	16.91299456	20.32355729	20.56737031	22.91159405	22.16395335	21.7522177	20.39435488	19.87498885	18.06834269	18.57710792	18.13861679	14.77246923	17.63403817	17.58079589	18.43994043	18.04035929	20.69234392	20.05788202	19.17143338	17.47588381	17.93739106	17.29446819	17.33255235	16.32972628	17.06055873	15.9527185	16.42383813	16.75108635	12.90414536
