IGKC	20.05738690125	19.979848130999997	20.3370175	20.30797121	19.18715631	18.03515886	19.39980987	19.32254655	19.64616315	22.32063999	22.51140063	23.19001227	23.35957706	24.06043941	26.46995154	25.76703797	25.36429422	25.67586427	23.9003967	23.38337326	25.50563982	24.47438384	24.84923905	24.13069129	23.12636497	24.0178429	24.86830077	26.68230906	26.01435632	25.31032297	22.40460238	20.53497629	21.45593369	20.26922372	22.06253271	19.16295428	19.75724187	15.6094962	19.32663356	19.02804904	18.3734387	18.37814666	19.993797303	19.767631937999997	18.893975613000002	18.60413938111111	19.0813508	17.86460331
IGHM	17.5591355575	17.302249548	14.40414368	13.07077504	14.76730512	13.34137983	13.93700593	13.128006055714284	14.359412748333334	17.94421447	20.37294687	18.578376434	17.807422225	18.814845870000003	19.48432139	20.64359288	19.2696358	18.00859823	18.61863284	18.18983903	20.20919751	20.9569525	21.26166856	20.68568728	21.00072146	22.27019294	24.06043941	25.89675259	24.63992142	23.11101608	21.37586511	20.21525451	20.06355439	19.57061732	19.33963039	18.99835629	18.32422011	17.75232184	18.06886748	17.26930021	17.4603679	17.03747188	17.74629781	17.54042322	16.90831052	16.85843031	17.63644761	16.76630891
IGHV1.62.2	21.58920903	21.49706875	19.89144405	18.46208284	18.73932244	17.83065756	17.01499028	16.77096064	16.72068515	17.890466205	19.83910179333333	19.34931795	19.92897082	20.50251815	22.22576317	21.99834699	22.07551734	19.00802095	21.98388047	21.04593626	20.96331734	20.82718219	21.10354459	21.30813735	20.52066184	20.89718738	21.1941226	21.24202561	21.00072146	20.69251419	18.82575694	18.50951601	18.73360789	17.73384286	17.05685994	17.36282566	16.84953949	17.418218254	17.447829872	17.488751013	17.465303425000002	17.246651304	17.513476637999997	17.385487197	16.932031874444444	16.508073544444443	16.808680541111112	16.887398307142856
IGHA	17.21087107	17.02821905	15.81908136	15.706888358750001	15.83935036125	15.422293273333333	14.664935033333332	13.771843838888888	15.59222143625	16.82214037375	18.865015742857143	19.27360212	20.57773215	21.25603415	22.15295106	22.02177874	21.98029336	21.22917145	20.95546332	21.54122946	22.78725953	23.90380179	25.220001	24.60116238	23.5447467	24.20828862	24.63084262	24.79099159	25.31520378	24.76263513	24.07887535	22.90242241	21.70222892	20.9172883	20.34581345	19.9499193	19.30280624	19.05176389	18.56305845	18.59240959	17.49233047	17.98554735	18.35100391	18.3908365	17.4772286	16.72974022	16.54306204	15.87301147
ADHFE1	18.42669473	19.279584065	16.319965526	16.07967228	15.1832089	14.7213062725	15.18657855	14.96063551	15.22663797	16.37537888	17.09487149	18.7498007	19.16658728	21.49291964	26.01077601	27.32663138	25.22857656	22.59126506	20.59277181	18.85239844	18.6167319	18.29361085	17.11929578	16.77778184	14.52460293	16.732770377	18.22378962	16.6812796	16.97568007	17.153026113	16.102399292999998	16.233226260000002	14.58055301	16.27991885	15.105925728888886	16.093129837142857	15.610625583750004	14.586668405	14.15473901	14.7574421	13.40487546	14.226444497777777	14.498980280000001	15.096876379999998	14.40117873857143	12.93398565	13.905388712499999	13.05931066
FN1	19.62829423	16.70605077	16.533949275	15.05689169	13.28779894	13.91391786	13.7261117	14.26136039	15.64157199	17.19749508	16.42718187	16.64006131	16.70780397	16.20893922	16.85405264	16.13516817	17.67673532	21.81452497	20.11692897	18.33127999	18.65484228	19.70188344	20.9295481	21.320475	20.98370689	21.41048914	21.93016162	22.08670284	21.54933769	20.98600102	20.506300800000002	19.92749587	19.7752968	19.45131376	19.41699746	18.32479145	18.10313923	17.69269041	16.96557012	17.15057039	17.21845918	17.15245321	17.48377642	17.00778285	16.49052187	16.2146796	16.74781273	15.92817135
GCDH	18.31637435	22.17724707	15.96805924	15.40187948	17.17446736	18.10508493	18.4659131	18.55330305	18.65683333	19.73327522	18.60364445	17.36487846	21.29041546	21.63834266	22.88367863	24.35373435	25.89933666	29.75117289	30.01118668	27.17911639	26.19315582	25.56943963	24.83970901	24.74975452	23.69901161	23.37928013	23.46836762	22.46161458	22.00490931	22.31619893	21.08660599	20.21240733	20.14842817	20.08277926	19.85665804	19.7561507	20.97673262	19.58820405	19.15622877	19.56863344	20.01672261	19.91543739	19.98050361	19.89300076	18.8554738	18.10580111	17.87730211	18.02718788
EIF5A	19.87892951	20.11006141	20.17572618	16.17679648	16.61498297	17.81140605	16.157204917142856	15.21572258	15.5557275	16.95504821	17.65890517857143	17.636956527499997	16.72001708	18.34823167	18.53450427	19.53054541	18.22887035	19.7645007	17.7292689	18.99791544	23.45035559	25.12734927	27.84272084	28.07188711	25.47035506	24.78855431	24.88250354	23.5702218	23.41815437	23.74149754	22.61620802	21.82411542	22.03513368	21.28962775	20.40903971	19.46818053	19.64785012	20.52602253	19.95999769	19.677539	19.7328779	19.25990184	19.90455672	19.66818383	19.28021119	19.07666166	19.72167498	19.45392769
ATG7	16.21769269	17.40807262	17.311150748	19.10282921	18.42702224	16.474720743333332	16.120634839999997	16.13330265	15.602676739999998	20.45944062	21.48291281	20.2222319	17.36019748	18.2661512325	18.303146122857147	14.16341382	16.624049621428572	16.63949616	18.438436532500003	17.465780449	17.403301963333334	17.237326433333333	16.42030567	16.14451884	18.48389055	18.85148371	16.49468374	16.97914604	15.82664779	17.22741852	14.35266419	14.94182708	15.15959545	14.92244503	16.07996388	19.49435756	15.68969774	19.28209071	14.25996389	13.32671036	20.17401986	10.16251721	11.94038701	11.12863881	13.0241786275	11.51555201	13.27965587	10.15291858
Sep-11	19.205430883333335	18.481268546666666	16.887566395	16.243755645	15.549307875	15.24676691	18.03800266	18.70644543	14.53345755	15.699971345	27.42902127	18.334335074000002	19.9168932475	19.3339655	19.85969402	21.74657049	21.58994048	20.17633509	19.35612739	18.96067792	20.58627997	23.88464762	21.68521632	21.36185438	20.03644329	20.61952596	20.00676025	18.53191826	18.44524526	16.74361163	18.10001036	17.54450416	18.31792043	17.63743857	16.41476781	16.98849608	16.34698112	16.24198315	14.88015746	15.54900247	15.61445105	15.21984916	15.40174618	15.3459596	14.42350989	13.74409801	15.42852375	15.16247001
